567000,17,8,4,2818768
567000,17,9,4,2511619
567000,17,10,4,-5921353
567000,17,11,4,-3181906
567000,17,12,4,911501
567000,17,13,4,4252057
567000,17,14,4,1061807
567000,17,15,4,-5082325
571000,17,16,6,1884898
571000,17,17,6,11084437
571000,17,18,6,7875220
571000,17,19,6,-3435099
571000,17,20,6,-170804
571000,17,21,6,-518231
571000,17,22,6,3988458
571000,17,23,6,-3555523
573000,17,24,7,-468737
573000,17,25,7,-1609525
573000,17,26,7,123352
573000,17,27,7,-7323959
573000,17,28,7,3137400
573000,17,29,7,-291477
573000,17,30,7,164730
573000,17,31,7,2841090
577000,17,32,9,-1159869
577000,17,33,9,-7840712
577000,17,34,9,7551530
577000,17,35,9,1758209
579000,17,36,10,3751751
579000,17,37,10,-6220948
579000,17,38,10,-7319048
579000,17,39,10,7242922
581000,17,40,11,-9161749
581000,17,41,11,-3207393
581000,17,42,11,9109184
581000,17,43,11,4832291
583000,17,44,12,2627784
583000,17,45,12,6267966
583000,17,46,12,-5050894
583000,17,47,12,563257
585000,17,48,13,-9998137
585000,17,49,13,-6413494
585000,17,50,13,-1178330
585000,17,51,13,-2444806
587000,17,52,14,-7543475
587000,17,53,14,5947234
587000,17,54,14,9763679
587000,17,55,14,-5015262
589000,17,56,15,1936077
589000,17,57,15,-6585328
589000,17,58,15,-2928267
589000,17,59,15,16279646
591000,17,60,16,-566873
591000,17,61,16,-7071503
591000,17,62,16,-8316647
591000,17,63,16,4535004
595000,18,0,2,-539712
595000,18,1,2,1620028
595000,18,2,2,-2431424
595000,18,3,2,-560194
597000,18,4,3,-3810900
597000,18,5,3,155747
597000,18,6,3,2358266
597000,18,7,3,-1471725
599000,18,8,4,4477063
599000,18,9,4,-567595
599000,18,10,4,8164530
599000,18,11,4,1056028
599000,18,12,4,-1092730
599000,18,13,4,-1238626
599000,18,14,4,-2032559
599000,18,15,4,-4058197
