candidate_id,anchor_x,anchor_y,region_x_min,region_x_max,region_y_min,region_y_max,candidate_tile_x,candidate_tile_y,coverage_ratio,site_count,legal_ff_capacity,available_ff_capacity,occupied_ff,projected_ff_utilization,clock_regions,control_set_data_available,control_set_compatibility,local_congestion,candidate_clock_region_crossing_count,subset_id,moved_bit_count,bit_list_sha256,basic_geometry_pass,basic_rejection_reason,pareto_frontier,tradeoff_proxy_pass,tradeoff_rejection_reason,safety_gate_rejection_reason,u_neg_no_worsening_proxy,u_pass_no_increase_proxy,d_neg_improves_proxy,d_near_nonworsening_proxy,objective_vector,u_neg_count,u_neg_min,u_neg_median,u_neg_p90,u_neg_p95,u_neg_max,u_neg_sum,u_neg_decrease_count,u_neg_increase_count,u_neg_unchanged_count,u_neg_current_slack_count,u_neg_current_slack_min,u_neg_current_slack_median,u_neg_current_slack_p90,u_neg_current_slack_p95,u_neg_current_slack_max,u_neg_current_slack_sum,u_pass_count,u_pass_min,u_pass_median,u_pass_p90,u_pass_p95,u_pass_max,u_pass_sum,u_pass_decrease_count,u_pass_increase_count,u_pass_unchanged_count,u_pass_current_slack_count,u_pass_current_slack_min,u_pass_current_slack_median,u_pass_current_slack_p90,u_pass_current_slack_p95,u_pass_current_slack_max,u_pass_current_slack_sum,d_neg_count,d_neg_min,d_neg_median,d_neg_p90,d_neg_p95,d_neg_max,d_neg_sum,d_neg_decrease_count,d_neg_increase_count,d_neg_unchanged_count,d_neg_current_slack_count,d_neg_current_slack_min,d_neg_current_slack_median,d_neg_current_slack_p90,d_neg_current_slack_p95,d_neg_current_slack_max,d_neg_current_slack_sum,d_near_count,d_near_min,d_near_median,d_near_p90,d_near_p95,d_near_max,d_near_sum,d_near_decrease_count,d_near_increase_count,d_near_unchanged_count,d_near_current_slack_count,d_near_current_slack_min,d_near_current_slack_median,d_near_current_slack_p90,d_near_current_slack_p95,d_near_current_slack_max,d_near_current_slack_sum,d_all_count,d_all_min,d_all_median,d_all_p90,d_all_p95,d_all_max,d_all_sum,d_all_decrease_count,d_all_increase_count,d_all_unchanged_count,d_all_current_slack_count,d_all_current_slack_min,d_all_current_slack_median,d_all_current_slack_p90,d_all_current_slack_p95,d_all_current_slack_max,d_all_current_slack_sum
A_X060_Y084,60,84,48,72,68,100,222.0,161.0,1.0,825,13200,9311,3889,0.29583333333333334,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_3,16,6D6B2605916DFCDD525A27838AC825D18C62B807369D6E6322040D77ED73CF54,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 53.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,53.0,69.0,69.0,716.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,64.0,64.0,64.0,95.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-36.0,0.0,0.0,0.0,39.0,-280.0,24,8,169,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-90.0,0.0,0.0,5.0,39.0,-1311.0,71,27,286,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-90.0,0.0,0.0,11.0,43.0,-14924.0,672,313,3047,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y088,60,88,48,72,72,104,222.0,157.0,1.0,825,13200,9166,4034,0.3104545454545454,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,64,ALL_64,64,A49D88051B2D2E5D1255D4F806A7569CDA9B33A650A908566197031349AD8DB4,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[43.5, 65.0, 58.0, 6.0, -21.0, 16.0, -22.0, -21.0, 64.0]",58,15.0,43.5,65.0,65.0,73.0,2743.0,0,58,0,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,27.0,54.0,65.0,65.0,65.0,302.0,0,6,0,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-73.0,-21.0,16.0,20.0,35.0,-2996.0,166,35,0,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-86.0,-22.0,12.0,20.0,35.0,-6854.0,318,65,1,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-86.0,-21.0,16.0,22.0,39.0,-79644.0,3105,894,33,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y088,60,88,48,72,72,104,222.0,157.0,1.0,825,13200,9166,4034,0.30727272727272725,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_X2Y1_MAJOR,22,EC8295A18CFB3214990035A3C2A8A03B2248BEA56069D816345F1D2C0CC4741A,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 51.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,51.0,65.0,65.0,1013.0,0,22,36,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-73.0,0.0,0.0,0.0,21.0,-1474.0,62,3,136,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-86.0,0.0,0.0,0.0,28.0,-3325.0,130,12,242,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-86.0,0.0,0.0,10.0,34.0,-28436.0,1099,274,2659,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y088,60,88,48,72,72,104,222.0,157.0,1.0,825,13200,9166,4034,0.30712121212121213,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,20,DEST_X3Y1_MAJOR,20,D8DF451BC1C4EF6032E28F4D3065B488CCF48FA9921667AB64B2E0E8D05D4049,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 57.0, 15.0, 5.0, 0.0, 10.0, 0.0, 0.0, 20.0]",58,0.0,0.0,57.0,65.0,73.0,748.0,0,15,43,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,42.5,65.0,65.0,65.0,242.0,0,5,1,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-30.0,0.0,10.0,19.0,35.0,-1442.0,97,29,75,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-83.0,0.0,0.0,14.0,35.0,-2219.0,131,37,216,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-83.0,0.0,0.0,8.0,39.0,-24706.0,969,285,2778,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y088,60,88,48,72,72,104,222.0,157.0,1.0,825,13200,9166,4034,0.30727272727272725,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_MIXED_OR_OTHER,22,62A80A6BF2780309EBB7ACB65499DC33F9E420F49ABAF670FF853CD53D650A7D,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 55.0, 21.0, 1.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,55.0,65.0,68.0,982.0,0,21,37,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,60.0,60.0,60.0,60.0,0,1,5,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-29.0,0.0,0.0,0.0,24.0,-80.0,7,3,191,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-78.0,0.0,0.0,0.0,28.0,-1310.0,57,16,311,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-86.0,0.0,0.0,10.0,35.0,-26502.0,1037,335,2660,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y088,60,88,48,72,72,104,222.0,157.0,1.0,825,13200,9166,4034,0.3068181818181818,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_0,16,25AFEB422DB3BDBEF4DCE97A6D1274116E7B27A3B94E395D479DC22D3DE14FFD,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 46.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,46.0,55.0,65.0,723.0,0,16,42,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-60.0,0.0,0.0,9.0,21.0,-1038.0,53,11,137,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-72.0,0.0,0.0,0.0,24.0,-2140.0,88,8,288,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-76.0,0.0,0.0,1.0,26.0,-20884.0,791,210,3031,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y088,60,88,48,72,72,104,222.0,157.0,1.0,825,13200,9166,4034,0.3068181818181818,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_1,16,863B9B0389C1B994C73ED0C57EC56A84FD6D317708E59D47B391DA86E44D3A8E,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 57.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,57.0,65.0,73.0,696.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,65.0,65.0,65.0,113.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-73.0,0.0,0.0,0.0,24.0,-876.0,41,7,153,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-76.0,0.0,0.0,6.0,24.0,-1661.0,80,24,280,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-86.0,0.0,0.0,1.0,31.0,-20822.0,788,216,3028,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y088,60,88,48,72,72,104,222.0,157.0,1.0,825,13200,9166,4034,0.3068181818181818,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_2,16,18F6AC63D50EACD2B5F6CC669CA58252595A0313B759D7A0EC563D4D8CFF4410,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 48.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,48.0,65.0,65.0,664.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,65.0,65.0,65.0,102.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-68.0,0.0,0.0,0.0,22.0,-820.0,47,10,144,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-83.0,0.0,0.0,0.0,23.0,-1708.0,71,13,300,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-84.0,0.0,0.0,2.0,32.0,-21360.0,803,206,3023,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y088,60,88,48,72,72,104,222.0,157.0,1.0,825,13200,9166,4034,0.3068181818181818,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_3,16,6D6B2605916DFCDD525A27838AC825D18C62B807369D6E6322040D77ED73CF54,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 49.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,49.0,65.0,65.0,660.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,60.0,60.0,60.0,87.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-32.0,0.0,0.0,0.0,35.0,-262.0,25,7,169,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-86.0,0.0,0.0,1.0,35.0,-1345.0,79,20,285,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-86.0,0.0,0.0,7.0,39.0,-16578.0,723,262,3047,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y092,60,92,48,72,76,108,222.0,152.0,1.0,825,13200,9162,4038,0.31075757575757573,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,64,ALL_64,64,A49D88051B2D2E5D1255D4F806A7569CDA9B33A650A908566197031349AD8DB4,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[38.5, 60.0, 58.0, 6.0, -18.0, 11.0, -18.0, -19.0, 64.0]",58,10.0,38.5,60.0,60.0,68.0,2453.0,0,58,0,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,22.0,49.0,60.0,60.0,60.0,272.0,0,6,0,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-73.0,-18.0,11.0,15.0,30.0,-2843.0,169,32,0,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-81.0,-18.0,7.0,15.0,30.0,-6516.0,329,52,3,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-81.0,-19.0,11.0,17.0,34.0,-84512.0,3291,723,18,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y092,60,92,48,72,76,108,222.0,152.0,1.0,825,13200,9162,4038,0.30757575757575756,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_X2Y1_MAJOR,22,EC8295A18CFB3214990035A3C2A8A03B2248BEA56069D816345F1D2C0CC4741A,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 46.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,46.0,60.0,60.0,903.0,0,22,36,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-73.0,0.0,0.0,0.0,16.0,-1321.0,62,3,136,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-81.0,0.0,0.0,0.0,23.0,-3149.0,132,10,242,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-81.0,0.0,0.0,5.0,29.0,-29992.0,1157,222,2653,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y092,60,92,48,72,76,108,222.0,152.0,1.0,825,13200,9162,4038,0.30742424242424243,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,20,DEST_X3Y1_MAJOR,20,D8DF451BC1C4EF6032E28F4D3065B488CCF48FA9921667AB64B2E0E8D05D4049,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 52.0, 15.0, 5.0, 0.0, 5.0, 0.0, 0.0, 20.0]",58,0.0,0.0,52.0,60.0,68.0,673.0,0,15,43,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,37.5,60.0,60.0,60.0,217.0,0,5,1,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-25.0,0.0,5.0,14.0,30.0,-1432.0,100,26,75,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-78.0,0.0,0.0,9.0,30.0,-2168.0,137,29,218,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-81.0,0.0,0.0,3.0,34.0,-26250.0,1018,233,2781,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y092,60,92,48,72,76,108,222.0,152.0,1.0,825,13200,9162,4038,0.30757575757575756,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_MIXED_OR_OTHER,22,62A80A6BF2780309EBB7ACB65499DC33F9E420F49ABAF670FF853CD53D650A7D,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 50.0, 21.0, 1.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,50.0,60.0,63.0,877.0,0,21,37,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,55.0,55.0,55.0,55.0,0,1,5,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-24.0,0.0,0.0,0.0,19.0,-90.0,7,3,191,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-73.0,0.0,0.0,0.0,23.0,-1199.0,60,13,311,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-81.0,0.0,0.0,5.0,30.0,-28270.0,1116,268,2648,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y092,60,92,48,72,76,108,222.0,152.0,1.0,825,13200,9162,4038,0.30712121212121213,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_0,16,25AFEB422DB3BDBEF4DCE97A6D1274116E7B27A3B94E395D479DC22D3DE14FFD,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 41.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,41.0,50.0,60.0,643.0,0,16,42,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-65.0,0.0,0.0,4.0,16.0,-1050.0,53,11,137,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-69.0,0.0,0.0,0.0,19.0,-1980.0,89,7,288,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-71.0,0.0,0.0,0.0,21.0,-21880.0,839,173,3020,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y092,60,92,48,72,76,108,222.0,152.0,1.0,825,13200,9162,4038,0.30712121212121213,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_1,16,863B9B0389C1B994C73ED0C57EC56A84FD6D317708E59D47B391DA86E44D3A8E,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 52.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,52.0,60.0,68.0,626.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,60.0,60.0,60.0,103.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-68.0,0.0,0.0,0.0,19.0,-798.0,42,6,153,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-71.0,0.0,0.0,1.0,19.0,-1673.0,83,20,281,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-81.0,0.0,0.0,0.0,26.0,-22152.0,847,161,3024,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y092,60,92,48,72,76,108,222.0,152.0,1.0,825,13200,9162,4038,0.30712121212121213,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_2,16,18F6AC63D50EACD2B5F6CC669CA58252595A0313B759D7A0EC563D4D8CFF4410,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 43.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,43.0,60.0,60.0,594.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,60.0,60.0,60.0,92.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-73.0,0.0,0.0,0.0,17.0,-781.0,48,9,144,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-78.0,0.0,0.0,0.0,18.0,-1597.0,72,13,299,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-79.0,0.0,0.0,0.0,27.0,-22504.0,826,179,3027,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y092,60,92,48,72,76,108,222.0,152.0,1.0,825,13200,9162,4038,0.30712121212121213,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,16,FEATURE_BIN_3,16,6D6B2605916DFCDD525A27838AC825D18C62B807369D6E6322040D77ED73CF54,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,False,False,True,"[0.0, 44.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 16.0]",58,0.0,0.0,44.0,60.0,60.0,590.0,0,14,44,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,55.0,55.0,55.0,77.0,0,2,4,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-27.0,0.0,0.0,0.0,30.0,-214.0,26,6,169,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-81.0,0.0,0.0,0.0,30.0,-1266.0,85,12,287,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-81.0,0.0,0.0,2.0,34.0,-17976.0,779,210,3043,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y096,60,96,48,72,80,112,222.0,148.0,1.0,825,13200,9062,4138,0.31833333333333336,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,64,ALL_64,64,A49D88051B2D2E5D1255D4F806A7569CDA9B33A650A908566197031349AD8DB4,True,,False,False,U_NEG_UPSTREAM_WORSENING;U_PASS_UPSTREAM_INCREASE,,False,False,True,True,"[34.5, 56.0, 58.0, 6.0, -16.0, 7.0, -14.0, -16.0, 64.0]",58,6.0,34.5,56.0,56.0,64.0,2221.0,0,58,0,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,18.0,45.0,56.0,56.0,56.0,248.0,0,6,0,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-73.0,-16.0,7.0,11.0,26.0,-2583.0,174,26,1,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-77.0,-14.0,3.0,11.0,26.0,-5948.0,341,42,1,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-77.0,-16.0,7.0,13.0,30.0,-85380.0,3414,598,20,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
A_X060_Y096,60,96,48,72,80,112,222.0,148.0,1.0,825,13200,9062,4138,0.3151515151515151,"{""X1Y1"": 264, ""X2Y1"": 561}",True,NOT_PROVEN_WITHOUT_MOVED_FF_CONTROL_SET_REPLAY,NOT_PROVEN_READ_ONLY_SITE_INVENTORY_ONLY,22,DEST_X2Y1_MAJOR,22,EC8295A18CFB3214990035A3C2A8A03B2248BEA56069D816345F1D2C0CC4741A,True,,False,False,U_NEG_UPSTREAM_WORSENING;D_NEG_NO_MEDIAN_IMPROVEMENT,,False,True,False,True,"[0.0, 42.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0]",58,0.0,0.0,42.0,56.0,56.0,815.0,0,22,36,58,-0.136,-0.0885,-0.043,-0.028,-0.017,-4.796,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6,6,0.011,0.040999999999999995,0.066,0.066,0.066,0.241,201,-73.0,0.0,0.0,0.0,12.0,-1155.0,63,2,136,201,-0.133,-0.038,-0.006,-0.003,-0.001,-7.99,384,-77.0,0.0,0.0,0.0,19.0,-2859.0,132,10,242,384,0.0,0.043,0.07,0.074,0.078,15.882,4032,-77.0,0.0,0.0,1.0,25.0,-30220.0,1179,203,2650,4032,-0.133,0.357,0.894,1.023,1.334,1673.434
