"site","site_type","tile","tile_x","tile_y","clock_region","legal_ff_bel_count","legal_lut_bel_count","occupied_cell_count","occupied_ff_count","occupied_lut_count","occupied_control_sets","occupied_cells"
"SLICE_X59Y94","SLICEL","CLEL_R_X38Y94","218","150","X2Y1","16","16","16","9","7","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__19_n_0|u_dut/u_unified_p4_kernel/s0_input_q[52][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][51][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][51][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;"
"SLICE_X60Y94","SLICEL","CLEL_R_X39Y94","222","150","X2Y1","16","16","12","3","6","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__19_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__21_n_0|u_dut/u_unified_p4_kernel/s0_input_q[52][15]_i_1_n_0",";;;;;;;;;;;"
"SLICE_X61Y94","SLICEM","CLEM_X40Y94","225","150","X2Y1","16","16","12","6","5","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_21|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][55][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][55][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][55][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;"
"SLICE_X62Y94","SLICEM","CLEM_X41Y94","229","150","X2Y1","16","16","9","3","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__19_n_0|u_dut/u_unified_p4_kernel/s0_input_q[54][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/<const1>|u_dut/u_unified_p4_kernel/rst_n",";;;;;;;;"
"SLICE_X63Y94","SLICEL","CLEL_R_X41Y94","231","150","X2Y1","16","16","1","0","0","",""
"SLICE_X64Y94","SLICEL","CLEL_L_X42Y94","232","150","X2Y1","16","16","1","0","0","",""
"SLICE_X65Y94","SLICEL","CLEL_R_X42Y94","234","150","X2Y1","16","16","15","3","12","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s6_valid_q|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;"
"SLICE_X66Y94","SLICEM","CLEM_X43Y94","237","150","X2Y1","16","16","13","3","10","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][35][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][35][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__19_n_0|u_dut/u_unified_p4_kernel/s0_input_q[35][15]_i_1_n_0",";;;;;;;;;;;;"
"SLICE_X67Y94","SLICEM","CLEM_X44Y94","241","150","X2Y1","16","16","8","0","0","",";;;;;;;"
"SLICE_X68Y94","SLICEL","CLEL_R_X44Y94","243","150","X2Y1","16","16","11","3","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__19_n_0|u_dut/u_unified_p4_kernel/s0_input_q[43][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;"
"SLICE_X69Y94","SLICEL","CLEL_L_X45Y94","244","150","X2Y1","16","16","10","4","6","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__15_n_0|u_dut/u_unified_p4_kernel/s0_input_q[52][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_emit_c|u_dut/u_unified_p4_kernel/rst_n;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/<const1>|u_dut/u_unified_p4_kernel/rst_n",";;;;;;;;;"
"SLICE_X70Y94","SLICEL","CLEL_R_X45Y94","246","150","X2Y1","16","16","12","6","6","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][55][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_emit_c|u_dut/u_unified_p4_kernel/rst_n",";;;;;;;;;;;"
"SLICE_X71Y94","SLICEM","CLEM_X46Y94","249","150","X2Y1","16","16","5","0","1","",";;;;"
"SLICE_X72Y94","SLICEL","CLEL_R_X46Y94","251","150","X2Y1","16","16","18","8","9","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_14|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;"
"SLICE_X73Y94","SLICEL","CLEL_R_X47Y94","255","150","X2Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s2_valid_q_repN_10|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X74Y94","SLICEM","CLEM_X48Y94","258","150","X2Y1","16","16","18","8","9","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_11|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;"
"SLICE_X75Y94","SLICEM","CLEM_X49Y94","262","150","X2Y1","16","16","10","3","6","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_11|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][55][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][55][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;"
"SLICE_X76Y94","SLICEL","CLEL_R_X49Y94","264","150","X2Y1","16","16","18","9","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s3_valid_q|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;"
"SLICE_X77Y94","SLICEL","CLEL_L_X50Y94","265","150","X2Y1","16","16","19","10","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s4_valid_q_repN|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;;"
"SLICE_X78Y94","SLICEL","CLEL_R_X50Y94","267","150","X2Y1","16","16","18","9","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s2_valid_q_repN_10|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;"
"SLICE_X79Y94","SLICEM","CLEM_X51Y94","270","150","X2Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s3_valid_q_repN_5|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X80Y94","SLICEL","CLEL_R_X52Y94","276","150","X2Y1","16","16","18","9","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s2_valid_q_repN_13|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__5_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;"
"SLICE_X81Y94","SLICEM","CLEM_X53Y94","279","150","X2Y1","16","16","12","6","5","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_6|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__8_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/<const1>|u_dut/u_unified_p4_kernel/rst_n",";;;;;;;;;;;"
"SLICE_X82Y94","SLICEM","CLEM_X54Y94","283","150","X2Y1","16","16","14","9","4","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_6|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__8_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_emit_c|u_dut/u_unified_p4_kernel/rst_n",";;;;;;;;;;;;;"
"SLICE_X83Y94","SLICEL","CLEL_R_X54Y94","285","150","X2Y1","16","16","12","7","5","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][3][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__5_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;"
"SLICE_X84Y94","SLICEL","CLEL_L_X55Y94","286","150","X2Y1","16","16","21","16","5","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0]|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][3][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][3][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;;;;"
"SLICE_X85Y94","SLICEL","CLEL_R_X55Y94","288","150","X2Y1","16","16","9","6","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__7_n_0|u_dut/u_unified_p4_kernel/s0_input_q[11][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][11][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][11][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;"
"SLICE_X86Y94","SLICEM","CLEM_X56Y94","291","150","X2Y1","16","16","6","6","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__5_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__3_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][3][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][3][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;"
"SLICE_X87Y94","SLICEL","CLEL_R_X56Y94","293","150","X2Y1","16","16","2","2","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][23][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][23][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";"
"SLICE_X88Y94","SLICEL","CLEL_R_X57Y94","297","150","X2Y1","16","16","10","6","4","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__5_n_0|u_dut/u_unified_p4_kernel/s0_input_q[21][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][23][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][23][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;"
"SLICE_X89Y94","SLICEM","CLEM_X58Y94","300","150","X2Y1","16","16","4","4","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0]|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][19][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][3][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][19][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;"
"SLICE_X90Y94","SLICEM","CLEM_X59Y94","304","150","X3Y1","16","16","7","6","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__5_n_0|u_dut/u_unified_p4_kernel/s0_input_q[18][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][19][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][3][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;"
"SLICE_X91Y94","SLICEL","CLEL_R_X59Y94","306","150","X3Y1","16","16","9","4","5","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__5_n_0|u_dut/u_unified_p4_kernel/s0_input_q[17][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__5_n_0|u_dut/u_unified_p4_kernel/s0_input_q[1][15]_i_1_n_0",";;;;;;;;"
"SLICE_X92Y94","SLICEM","CLEM_X60Y94","309","150","X3Y1","16","16","9","7","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_4|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][19][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][19][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][19][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;"
"SLICE_X93Y94","SLICEM","CLEM_X61Y94","313","150","X3Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s2_valid_q_repN_13|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X94Y94","SLICEL","CLEL_R_X61Y94","315","150","X3Y1","16","16","6","5","0","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_4|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][19][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][23][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][19][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;"
"SLICE_X95Y94","SLICEM","CLEM_X62Y94","318","150","X3Y1","16","16","7","6","1","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__6_n_0|u_dut/u_unified_p4_kernel/s0_input_q[19][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][19][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][19][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;"
"SLICE_X96Y94","SLICEM","CLEM_X63Y94","322","150","X3Y1","16","16","11","9","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__3_n_0|u_dut/u_unified_p4_kernel/s0_input_q[23][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][23][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][23][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;"
"SLICE_X97Y94","SLICEL","CLEL_R_X63Y94","324","150","X3Y1","16","16","11","9","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__3_n_0|u_dut/u_unified_p4_kernel/s0_input_q[22][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][23][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][23][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;"
"SLICE_X98Y94","SLICEM","CLEM_X64Y94","327","150","X3Y1","16","16","14","11","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__3_n_0|u_dut/u_unified_p4_kernel/s0_input_q[19][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][19][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][19][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;"
"SLICE_X99Y94","SLICEL","CLEL_R_X64Y94","329","150","X3Y1","16","16","0","0","0","",""
"SLICE_X100Y94","SLICEL","CLEL_R_X65Y94","333","150","X3Y1","16","16","0","0","0","",""
"SLICE_X101Y94","SLICEM","CLEM_X66Y94","336","150","X3Y1","16","16","0","0","0","",""
"SLICE_X102Y94","SLICEL","CLEL_R_X67Y94","347","150","X3Y1","16","16","0","0","0","",""
"SLICE_X103Y94","SLICEM","CLEM_R_X68Y94","348","150","X3Y1","16","16","0","0","0","",""
"SLICE_X104Y94","SLICEL","CLEL_R_X68Y94","350","150","X3Y1","16","16","0","0","0","",""
"SLICE_X105Y94","SLICEL","CLEL_R_X69Y94","354","150","X3Y1","16","16","0","0","0","",""
"SLICE_X106Y94","SLICEM","CLEM_R_X70Y94","357","150","X3Y1","16","16","0","0","0","",""
"SLICE_X107Y94","SLICEM","CLEM_R_X71Y94","361","150","X3Y1","16","16","0","0","0","",""
"SLICE_X108Y94","SLICEL","CLEL_R_X71Y94","363","150","X3Y1","16","16","0","0","0","",""
"SLICE_X109Y94","SLICEM","CLEM_R_X72Y94","366","150","X3Y1","16","16","0","0","0","",""
"SLICE_X110Y94","SLICEM","CLEM_R_X73Y94","370","150","X3Y1","16","16","0","0","0","",""
"SLICE_X111Y94","SLICEL","CLEL_R_X73Y94","372","150","X3Y1","16","16","0","0","0","",""
"SLICE_X112Y94","SLICEM","CLEM_R_X74Y94","375","150","X3Y1","16","16","0","0","0","",""
"SLICE_X40Y93","SLICEL","CLEL_L_X26Y93","162","151","X1Y1","16","16","0","0","0","",""
"SLICE_X41Y93","SLICEL","CLEL_R_X26Y93","164","151","X1Y1","16","16","0","0","0","",""
"SLICE_X42Y93","SLICEM","CLEM_X27Y93","167","151","X1Y1","16","16","0","0","0","",""
"SLICE_X43Y93","SLICEL","CLEL_R_X28Y93","174","151","X1Y1","16","16","0","0","0","",""
"SLICE_X44Y93","SLICEM","CLEM_X29Y93","177","151","X1Y1","16","16","0","0","0","",""
"SLICE_X45Y93","SLICEL","CLEL_R_X29Y93","179","151","X1Y1","16","16","0","0","0","",""
"SLICE_X46Y93","SLICEL","CLEL_L_X30Y93","180","151","X1Y1","16","16","0","0","0","",""
"SLICE_X47Y93","SLICEL","CLEL_R_X30Y93","182","151","X1Y1","16","16","0","0","0","",""
"SLICE_X48Y93","SLICEL","CLEL_R_X31Y93","186","151","X1Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s3_valid_q_repN_1|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X49Y93","SLICEM","CLEM_X32Y93","189","151","X1Y1","16","16","18","8","9","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q_repN_24|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;"
"SLICE_X50Y93","SLICEM","CLEM_X33Y93","193","151","X1Y1","16","16","9","5","4","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__2_n_0|u_dut/u_unified_p4_kernel/s0_input_q[49][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][51][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__2_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;"
"SLICE_X51Y93","SLICEL","CLEL_R_X33Y93","195","151","X1Y1","16","16","8","5","3","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__2_n_0|u_dut/u_unified_p4_kernel/s0_input_q[51][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[0][51][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__21_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;"
"SLICE_X52Y93","SLICEM","CLEM_X34Y93","198","151","X1Y1","16","16","20","10","9","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__2_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;;;"
"SLICE_X53Y93","SLICEM","CLEM_X35Y93","202","151","X1Y1","16","16","19","9","9","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s1_valid_q|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__21_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;;"
"SLICE_X54Y93","SLICEL","CLEL_R_X35Y93","204","151","X1Y1","16","16","17","8","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s2_valid_q_repN_2|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;"
"SLICE_X55Y93","SLICEM","CLEM_X36Y93","207","151","X1Y1","16","16","18","9","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/s3_valid_q_repN_2|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__2_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;"
"SLICE_X56Y93","SLICEM","CLEM_X37Y93","211","151","X2Y1","16","16","14","6","8","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__19_n_0|u_dut/u_unified_p4_kernel/s0_input_q[40][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;"
"SLICE_X57Y93","SLICEL","CLEL_R_X37Y93","213","151","X2Y1","16","16","20","14","5","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[2][51][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][51][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[1][43][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;;;;;;;;;"
"SLICE_X58Y93","SLICEM","CLEM_X38Y93","216","151","X2Y1","16","16","12","6","2","u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__18_n_0|u_dut/u_unified_p4_kernel/<const0>;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/issue_desc_valid_q_reg_rep__1_n_0|u_dut/u_unified_p4_kernel/s0_input_q[50][15]_i_1_n_0;u_dut/u_unified_p4_kernel/clk|u_dut/u_unified_p4_kernel/input_mem[3][51][15]_i_1_n_0|u_dut/u_unified_p4_kernel/<const0>",";;;;;;;;;;;"
